date,Upper BBand,Middle BBand,Lower BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-02-12 13:00:00,618.4044,603.8224,589.2404,602.5394,58.9764,603.8224,3.8889,5.4156,604.53
2021-02-12 12:00:00,618.4668,603.4731,588.4793,602.4021,62.8257,603.4731,4.5444,5.7972,609.05
2021-02-12 11:00:00,618.698,602.7377,586.7775,601.9436,63.4099,602.7377,4.8548,6.1104,609.71
2021-02-12 10:00:00,618.532,602.0441,585.5561,601.408,60.653,602.0441,5.1132,6.4243,604.5653
2021-02-12 09:00:00,618.6752,601.5032,584.3313,601.1902,65.6984,601.5032,5.8924,6.7521,609.99
2021-02-12 08:00:00,618.9224,600.5332,582.144,600.5834,65.4474,600.5332,6.2489,6.9671,609.5
2021-02-12 07:00:00,618.3925,599.8397,581.287,599.9684,65.9712,599.8397,6.663,7.1466,610.05
2021-02-12 06:00:00,618.5408,598.7597,578.9787,599.2731,67.8315,598.7597,7.0386,7.2675,612.0
2021-02-12 05:00:00,618.4114,597.5331,576.6547,598.3954,67.194,597.5331,7.217,7.3247,610.61
2021-02-11 20:00:00,618.2411,596.3137,574.3863,597.553,69.1868,596.3137,7.4813,7.3516,612.7
2021-02-11 19:00:00,617.5141,595.0151,572.516,596.5084,68.4511,595.0151,7.497,7.3192,611.0
2021-02-11 18:00:00,616.7775,593.7484,570.7193,595.509,68.0169,593.7484,7.5812,7.2747,610.0
2021-02-11 17:00:00,615.8749,592.5221,569.1693,594.5096,69.055,592.5221,7.6801,7.1981,611.13
2021-02-11 16:00:00,614.6197,591.2261,567.8324,593.3634,68.6788,591.2261,7.5796,7.0776,610.21
2021-02-11 15:00:00,613.2334,589.9524,566.6714,592.2016,66.7998,589.9524,7.4347,6.9522,605.7799
2021-02-11 14:00:00,612.3213,588.7681,565.2149,591.2651,69.5683,588.7681,7.5927,6.8315,608.82
2021-02-11 13:00:00,610.4978,587.6214,564.745,590.0544,68.1321,587.6214,7.3744,6.6412,605.4
2021-02-11 12:00:00,609.0575,586.5122,563.9669,588.9961,70.5898,586.5122,7.3368,6.458,608.01
2021-02-11 11:00:00,606.8434,585.4165,563.9897,587.6848,69.9789,585.4165,6.9162,6.2383,606.487
2021-02-11 10:00:00,604.5789,584.4176,564.2564,586.3881,67.7753,584.4176,6.4339,6.0688,601.3
2021-02-11 09:00:00,602.9474,583.564,564.1806,585.3597,66.4059,583.564,6.2529,5.9775,598.32
2021-02-11 08:00:00,601.5703,582.8633,564.1563,584.4659,65.1968,582.8633,6.2343,5.9086,595.8
2021-02-11 07:00:00,600.4527,582.1566,563.8606,583.6843,66.9531,582.1566,6.3765,5.8272,597.7
2021-02-11 06:00:00,598.938,581.3733,563.8086,582.7177,67.6953,581.3733,6.2718,5.6898,598.5
2021-02-11 05:00:00,597.1093,580.5566,564.004,581.6292,66.3427,580.5566,5.9654,5.5443,595.5
2021-02-10 20:00:00,595.5685,579.9083,564.2481,580.6726,63.7878,579.9083,5.7931,5.4391,590.27
2021-02-10 19:00:00,594.668,579.4456,564.2232,580.0107,64.5577,579.4456,6.0214,5.3505,591.12
2021-02-10 18:00:00,593.5776,578.955,564.3323,579.2446,65.5749,578.955,6.1386,5.1828,592.25
2021-02-10 17:00:00,592.233,578.465,564.697,578.3476,66.974,578.465,6.084,4.9439,593.8
2021-02-10 16:00:00,590.4604,577.925,565.3896,577.282,65.4908,577.925,5.7678,4.6588,590.57
2021-02-10 15:00:00,589.1387,577.5133,565.8879,576.3655,68.7044,577.5133,5.6093,4.3816,594.05
2021-02-10 14:00:00,586.8348,576.962,567.0891,575.1459,65.3721,576.962,4.9711,4.0747,586.99
2021-02-10 13:00:00,585.7377,576.59,567.4422,574.3291,67.2447,576.59,4.803,3.8505,588.9001
2021-02-10 12:00:00,584.1152,576.0046,567.8941,573.3242,66.9766,576.0046,4.3241,3.6124,588.34
2021-02-10 11:00:00,582.2481,575.4973,568.7465,572.2886,63.0917,575.4973,3.707,3.4345,580.89
2021-02-10 10:00:00,581.7937,575.1703,568.5469,571.6954,71.6249,575.1703,3.624,3.3664,588.695
2021-02-10 09:00:00,579.2561,574.5241,569.792,570.523,65.1833,574.5241,2.6707,3.302,577.65
2021-02-10 08:00:00,579.8545,574.0926,568.3306,570.0315,63.4017,574.0926,2.5396,3.4598,575.2
2021-02-10 07:00:00,583.7592,573.2359,562.7126,569.6751,62.5163,573.2359,2.5848,3.6898,574.03
2021-02-10 05:00:00,586.7308,572.2899,557.849,569.3747,62.2977,572.2899,2.724,3.9661,573.74
2021-02-09 20:00:00,588.4306,571.4002,554.3698,569.0737,61.7476,571.4002,2.8916,4.2766,573.0
2021-02-09 19:00:00,589.7325,570.5169,551.3012,568.8029,61.9958,570.5169,3.1388,4.6229,573.21
2021-02-09 18:00:00,590.9246,569.5499,548.1752,568.499,61.3086,569.5499,3.3872,4.9939,572.25
2021-02-09 17:00:00,591.869,568.5972,545.3254,568.2403,61.1317,568.5972,3.7528,5.3956,572.0
2021-02-09 16:00:00,592.5361,567.6539,542.7717,567.981,59.8907,567.6539,4.1904,5.8063,570.25
2021-02-09 15:00:00,593.0839,566.7622,540.4405,567.8245,64.645,566.7622,4.866,6.2103,574.42
2021-02-09 14:00:00,593.1783,565.7283,538.2782,567.3696,63.0852,565.7283,5.2331,6.5464,572.1239
2021-02-09 13:00:00,593.2304,564.7788,536.3271,567.0417,66.8289,564.7788,5.8592,6.8747,575.14
2021-02-09 12:00:00,592.9808,563.6794,534.3781,566.4832,68.6303,563.6794,6.2661,7.1286,576.52
2021-02-09 11:00:00,592.2369,562.6548,533.0726,565.791,68.1308,562.6548,6.5538,7.3442,575.69
2021-02-09 10:00:00,591.512,561.5931,531.6742,565.1084,70.2273,561.5931,6.9101,7.5418,577.3
2021-02-09 09:00:00,590.4412,560.4988,530.5564,564.2676,68.6641,560.4988,7.1005,7.6997,574.6
2021-02-09 08:00:00,589.5643,559.4354,529.3065,563.555,68.4267,559.4354,7.5151,7.8495,574.2
2021-02-09 07:00:00,588.4489,558.5561,528.6632,562.8208,68.3107,558.5561,7.9758,7.9331,574.0
2021-02-09 06:00:00,587.2618,557.6504,528.0391,562.0499,70.8923,557.6504,8.4681,7.9224,576.05
2021-02-09 05:00:00,585.7487,556.6154,527.4822,561.0843,71.3244,556.6154,8.7645,7.786,576.39
2021-02-08 20:00:00,584.0195,555.6024,527.1854,560.0288,71.3368,555.6024,8.9808,7.5414,576.4
2021-02-08 19:00:00,582.1181,554.6058,527.0934,558.8997,72.7385,554.6058,9.1252,7.1816,577.55
2021-02-08 18:00:00,579.8625,553.5621,527.2616,557.6135,72.7986,553.5621,9.0597,6.6957,577.6
2021-02-08 17:00:00,577.3654,552.5271,527.6888,556.2351,73.527,552.5271,8.8392,6.1047,578.22
2021-02-08 16:00:00,574.4765,551.4721,528.4676,554.7189,73.2305,551.4721,8.366,5.4211,577.51
2021-02-08 15:00:00,571.3717,550.3208,529.2698,553.1471,72.5267,550.3208,7.7128,4.6849,575.83
2021-02-08 14:00:00,568.1653,549.2314,530.2976,551.5828,70.5244,549.2314,6.9378,3.9279,571.34
2021-02-08 13:00:00,565.4562,548.3254,531.1946,550.2202,72.5507,548.3254,6.3049,3.1754,573.12
2021-02-08 12:00:00,561.8944,547.2433,532.5921,548.6409,71.6482,547.2433,5.2242,2.393,571.08
2021-02-08 11:00:00,558.1604,546.1654,534.1705,547.0934,70.8432,546.1654,3.9765,1.6852,569.3078
2021-02-08 10:00:00,554.0873,545.0504,536.0134,545.5614,68.6052,545.0504,2.5067,1.1124,564.705
2021-02-08 09:00:00,549.858,544.1941,538.5303,544.2411,58.4113,544.1941,1.0627,0.7638,549.5
2021-02-08 08:00:00,549.4941,543.8275,538.1608,543.8784,54.8206,543.8275,0.7525,0.6891,545.65
2021-02-08 07:00:00,549.5242,543.5891,537.6541,543.7563,56.5365,543.5891,0.7375,0.6732,547.05
2021-02-08 05:00:00,549.3098,543.3341,537.3585,543.5291,56.0136,543.3341,0.5651,0.6572,546.5
2021-02-05 20:00:00,549.0602,543.1608,537.2614,543.3242,53.7654,543.1608,0.3929,0.6802,544.2
2021-02-05 19:00:00,548.9864,543.0775,537.1685,543.2638,53.233,543.0775,0.4016,0.752,543.67
2021-02-05 18:00:00,548.9379,543.0185,537.099,543.2358,53.2665,543.0185,0.4607,0.8396,543.7
2021-02-05 17:00:00,548.8857,542.9285,536.9712,543.2038,53.0758,542.9285,0.5265,0.9343,543.5
2021-02-05 16:00:00,548.8371,542.8491,536.8611,543.1834,52.984,542.8491,0.6231,1.0363,543.401
2021-02-05 15:00:00,548.958,542.9108,536.8635,543.1683,53.227,542.9108,0.7474,1.1396,543.64
2021-02-05 14:00:00,548.9991,542.9348,536.8705,543.1358,51.9059,542.9348,0.8709,1.2376,542.159
2021-02-05 13:00:00,549.1198,543.0245,536.9292,543.2032,55.6189,543.0245,1.1667,1.3293,545.78
2021-02-05 12:00:00,549.0305,542.9884,536.9462,543.0255,53.9114,542.9884,1.1585,1.37,543.84
2021-02-05 11:00:00,549.6178,543.17,536.7223,542.9693,54.5705,543.17,1.3287,1.4229,544.47
2021-02-05 10:00:00,551.6331,543.576,535.5189,542.8658,53.0104,543.576,1.4626,1.4464,542.7
2021-02-05 09:00:00,551.8208,543.703,535.5853,542.8772,58.6416,543.703,1.7923,1.4424,547.82
2021-02-05 08:00:00,551.6171,543.6197,535.6223,542.5364,57.8038,543.6197,1.6659,1.3549,546.83
2021-02-05 07:00:00,551.4256,543.517,535.6085,542.2402,56.219,543.517,1.581,1.2771,545.0
2021-02-04 20:00:00,551.3557,543.4664,535.577,542.0499,57.3569,543.4664,1.636,1.2011,546.0
