date,Middle BBand,Lower BBand,Upper BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-02-19 16:00:00,242.7035,240.521,244.8861,242.5856,42.9803,242.7035,-0.2041,-0.4747,241.03
2021-02-19 15:00:00,242.8075,240.6568,244.9583,242.6929,43.7082,242.8075,-0.1364,-0.4097,241.25
2021-02-19 14:00:00,242.9049,240.7808,245.029,242.7924,43.0513,242.9049,-0.0681,-0.343,241.095
2021-02-19 13:00:00,243.0104,240.9427,245.0781,242.9095,42.8016,243.0104,0.0007,-0.2373,241.035
2021-02-19 12:00:00,243.0852,241.1507,245.0197,243.0388,44.7198,243.0852,0.0602,-0.0927,241.6421
2021-02-19 11:00:00,243.1355,241.2767,244.9943,243.1351,46.333,243.1355,0.0984,0.0314,242.13
2021-02-19 10:00:00,243.1551,241.3271,244.9832,243.2044,44.3853,243.1551,0.1151,0.1396,241.64
2021-02-19 09:00:00,243.1701,241.3852,244.9551,243.3123,56.3211,243.1701,0.109,0.3256,244.6
2021-02-19 08:00:00,243.1051,241.3926,244.8176,243.2235,56.0509,243.1051,0.0548,0.2569,244.53
2021-02-19 07:00:00,243.0291,241.3749,244.6833,243.1334,53.3407,243.0291,0.0042,0.1726,243.85
2021-02-19 06:00:00,242.9695,241.3089,244.6301,243.0839,54.2442,242.9695,-0.0379,0.1318,244.04
2021-02-19 05:00:00,242.9348,241.3224,244.5473,243.018,54.1256,242.9348,-0.0803,0.0583,244.01
2021-02-18 20:00:00,242.9055,241.341,244.4699,242.9496,49.6237,242.9055,-0.1149,-0.0332,242.94
2021-02-18 19:00:00,242.9145,241.3462,244.4827,242.9502,48.6216,242.9145,-0.1353,-0.0406,242.72
2021-02-18 18:00:00,242.9305,241.3607,244.5003,242.9661,51.2182,242.9305,-0.159,-0.0271,243.3
2021-02-18 17:00:00,242.9103,241.3444,244.4761,242.9431,51.9113,242.9103,-0.192,-0.0684,243.45
2021-02-18 16:00:00,242.8781,241.3182,244.4379,242.9081,53.4974,242.8781,-0.2229,-0.1355,243.79
2021-02-18 15:00:00,242.8445,241.3217,244.3673,242.8473,51.4739,242.8445,-0.2447,-0.2538,243.31
2021-02-18 14:00:00,242.8283,241.3153,244.3412,242.8154,47.8647,242.8283,-0.2424,-0.3522,242.52
2021-02-18 13:00:00,242.8493,241.3365,244.3622,242.8358,44.5329,242.8493,-0.215,-0.3922,241.86
2021-02-18 12:00:00,242.8842,241.4167,244.3518,242.9031,42.5431,242.8842,-0.1707,-0.3703,241.49
2021-02-18 11:00:00,242.9332,241.56,244.3063,243.0005,43.2319,242.9332,-0.1208,-0.2994,241.66
2021-02-18 10:00:00,243.0019,241.6853,244.3184,243.093,44.6043,243.0019,-0.0762,-0.2218,241.9942
2021-02-18 09:00:00,243.0331,241.7703,244.2959,243.1688,45.1256,243.0331,-0.0397,-0.1536,242.12
2021-02-18 08:00:00,243.0772,241.8532,244.3011,243.2411,46.7199,243.0772,-0.0113,-0.0771,242.5
2021-02-18 07:00:00,243.1219,241.8876,244.3561,243.2922,48.0145,243.1219,0.0052,-0.0171,242.8
2021-02-18 06:00:00,243.1898,241.8172,244.5624,243.3262,47.0211,243.1898,0.0107,0.0293,242.59
2021-02-18 05:00:00,243.2747,241.7538,244.7957,243.3769,48.1216,243.2747,0.0061,0.1095,242.85
2021-02-17 20:00:00,243.3547,241.6865,245.0228,243.4133,54.3129,243.3547,-0.0197,0.1837,244.16
2021-02-17 19:00:00,243.3823,241.6362,245.1284,243.3618,54.52,243.3823,-0.0706,0.1423,244.2
2021-02-17 18:00:00,243.4039,241.6026,245.2051,243.304,54.3095,243.4039,-0.1238,0.0835,244.15
2021-02-17 17:00:00,243.4235,241.5779,245.2691,243.2456,54.4068,243.4235,-0.1757,0.0122,244.17
2021-02-17 16:00:00,243.4388,241.5613,245.3163,243.1819,54.8344,243.4388,-0.2226,-0.081,244.26
2021-02-17 15:00:00,243.4498,241.5495,245.35,243.1075,50.7614,243.4498,-0.258,-0.208,243.28
2021-02-17 14:00:00,243.4917,241.5531,245.4304,243.0956,50.1853,243.4917,-0.2705,-0.2672,243.15
2021-02-17 13:00:00,243.5367,241.5695,245.5039,243.0919,48.2499,243.5367,-0.2713,-0.3256,242.7201
2021-02-17 12:00:00,243.5676,241.6237,245.5115,243.1175,45.2353,243.5676,-0.2578,-0.3518,242.09
2021-02-17 11:00:00,243.6007,241.7259,245.4754,243.1884,47.6185,243.6007,-0.2343,-0.3158,242.65
2021-02-17 10:00:00,243.6211,241.7751,245.4671,243.2255,45.6411,243.6211,-0.2139,-0.3223,242.25
2021-02-17 09:00:00,243.6538,241.8725,245.4351,243.2928,44.6822,243.6538,-0.1868,-0.2853,242.06
2021-02-17 08:00:00,243.6766,241.9612,245.3921,243.3778,48.7988,243.6766,-0.1622,-0.2145,243.0
2021-02-17 07:00:00,243.6764,241.9605,245.3922,243.4038,49.4074,243.6764,-0.1491,-0.2167,243.13
2021-02-17 06:00:00,243.6705,241.946,245.395,243.4227,49.7766,243.6705,-0.1322,-0.2296,243.21
2021-02-17 05:00:00,243.6815,241.9647,245.3983,243.4374,49.7312,243.6815,-0.1078,-0.2509,243.2
2021-02-16 20:00:00,243.6896,241.9796,245.3995,243.4538,47.4033,243.6896,-0.0721,-0.2734,242.6935
2021-02-16 19:00:00,243.7072,242.0281,245.3863,243.5062,46.411,243.7072,-0.0217,-0.2465,242.4839
2021-02-16 18:00:00,243.7228,242.0812,245.3644,243.5767,47.6525,243.7228,0.0345,-0.1874,242.7832
2021-02-16 17:00:00,243.7514,242.1468,245.356,243.6314,47.8174,243.7514,0.0899,-0.1396,242.8232
2021-02-16 16:00:00,243.7887,242.2205,245.3568,243.6872,49.1741,243.7887,0.1473,-0.0806,243.1524
2021-02-16 15:00:00,243.8116,242.2613,245.3619,243.724,48.1115,243.8116,0.2043,-0.0378,242.9066
2021-02-16 14:00:00,243.8478,242.3334,245.3621,243.7804,48.3152,243.8478,0.2648,0.0426,242.9578
2021-02-16 13:00:00,243.8812,242.4031,245.3593,243.8371,51.4491,243.8812,0.3203,0.1392,243.7211
2021-02-16 12:00:00,243.8522,242.3293,245.3751,243.8452,48.0804,243.8522,0.3656,0.1829,242.9313
2021-02-16 11:00:00,243.8386,242.2764,245.4009,243.9082,50.259,243.8386,0.4113,0.3164,243.4417
2021-02-16 10:00:00,243.8007,242.1491,245.4523,243.9403,52.0412,243.8007,0.435,0.4301,243.8408
2021-02-16 09:00:00,243.7694,242.0868,245.4521,243.9472,56.9189,243.7694,0.4362,0.5285,244.8385
2021-02-16 08:00:00,243.6953,242.0115,245.379,243.8857,58.5093,243.6953,0.4131,0.5447,245.1378
2021-02-16 07:00:00,243.593,241.8995,245.2865,243.7994,59.0945,243.593,0.3802,0.5271,245.2476
2021-02-16 06:00:00,243.5328,241.9544,245.1112,243.6995,58.1378,243.5328,0.3435,0.4857,244.9882
2021-02-16 05:00:00,243.473,241.9863,244.9596,243.6106,57.6219,243.473,0.308,0.4522,244.8485
2021-02-12 20:00:00,243.4254,242.0293,244.8215,243.5253,57.2214,243.4254,0.2719,0.4171,244.7388
2021-02-12 19:00:00,243.3828,242.0744,244.6913,243.4416,56.8271,243.3828,0.2356,0.3774,244.629
2021-02-12 18:00:00,243.3433,242.1188,244.5677,243.3597,56.6868,243.3433,0.2002,0.3325,244.5891
2021-02-12 17:00:00,243.2348,241.8999,244.5698,243.2749,56.5159,243.2348,0.1671,0.2743,244.5392
2021-02-12 16:00:00,243.1494,241.8312,244.4676,243.1877,56.3829,243.1494,0.1403,0.2012,244.4993
2021-02-12 15:00:00,243.0725,241.8105,244.3345,243.0972,53.44,243.0725,0.1251,0.109,243.6463
2021-02-12 14:00:00,243.0275,241.7542,244.3008,243.0594,51.3428,243.0275,0.1292,0.0765,243.0826
2021-02-12 13:00:00,242.9999,241.697,244.3028,243.0578,52.065,242.9999,0.1423,0.0914,243.2622
2021-02-12 12:00:00,242.9832,241.6814,244.2851,243.0437,51.9562,242.9832,0.155,0.0908,243.2322
2021-02-12 11:00:00,242.9204,241.4964,244.3444,243.0307,50.1691,242.9204,0.1711,0.0918,242.7433
2021-02-12 10:00:00,242.8668,241.306,244.4277,243.0505,51.1066,242.8668,0.1909,0.1415,242.9928
2021-02-12 09:00:00,242.7904,241.0474,244.5333,243.0545,50.9649,242.7904,0.2032,0.1774,242.9529
2021-02-12 08:00:00,242.7361,240.9173,244.555,243.0615,53.1622,242.7361,0.2097,0.2248,243.5415
2021-02-12 07:00:00,242.7513,240.8986,244.6039,243.0284,52.829,242.7513,0.2059,0.222,243.4417
2021-02-12 06:00:00,242.7749,240.8703,244.6795,242.9999,52.1044,242.7749,0.2019,0.2254,243.2222
2021-02-12 05:00:00,242.7875,240.8663,244.7088,242.9845,51.2153,242.7875,0.1961,0.2488,242.9529
2021-02-11 20:00:00,242.8191,240.8573,244.7809,242.9867,53.6764,242.8191,0.1829,0.3025,243.6412
2021-02-11 19:00:00,242.8358,240.8382,244.8333,242.9416,54.7834,242.8358,0.153,0.2965,243.9406
2021-02-11 18:00:00,242.8407,240.8315,244.85,242.8727,54.481,242.8407,0.1171,0.2541,243.8408
2021-02-11 17:00:00,242.8274,240.8397,244.8152,242.8059,55.0145,242.8274,0.0828,0.2065,243.9905
2021-02-11 16:00:00,242.8111,240.854,244.7683,242.7242,54.9292,242.8111,0.0519,0.1274,243.9605
2021-02-11 15:00:00,242.7988,240.8663,244.7314,242.639,51.6469,242.7988,0.0331,0.0277,242.8524
2021-02-11 14:00:00,242.8235,240.8701,244.7769,242.6242,50.6162,242.8235,0.0344,0.0128,242.5238
2021-02-11 13:00:00,242.8474,240.8917,244.8032,242.6312,49.9269,242.8474,0.0398,0.0271,242.3043
2021-02-11 12:00:00,242.9,240.9208,244.8791,242.6537,51.8324,242.9,0.043,0.0673,242.9024
2021-02-11 11:00:00,242.895,240.9152,244.8748,242.6366,50.9588,242.895,0.0369,0.0567,242.6136
2021-02-11 10:00:00,242.889,240.9047,244.8733,242.6381,49.2845,242.889,0.032,0.0718,242.0699
2021-02-11 09:00:00,242.9088,240.9459,244.8717,242.6773,53.761,242.9088,0.022,0.1454,243.4417
2021-02-11 08:00:00,242.9198,240.9414,244.8981,242.6246,53.0109,242.9198,-0.0088,0.0975,243.1923
2021-02-11 07:00:00,242.9201,240.9416,244.8986,242.5855,53.7869,242.9201,-0.0354,0.0604,243.4218
2021-02-11 06:00:00,242.8466,240.7861,244.9072,242.5278,53.9196,242.8466,-0.0593,-0.0113,243.4617
2021-02-11 05:00:00,242.7778,240.6666,244.8889,242.4634,53.8646,242.7778,-0.0713,-0.1066,243.4417
2021-02-10 20:00:00,242.7222,240.5963,244.8482,242.3959,47.4687,242.7222,-0.0625,-0.2247,241.3366
2021-02-10 19:00:00,242.7179,240.5802,244.8557,242.469,49.4799,242.7179,-0.0219,-0.1578,241.9751
2021-02-10 18:00:00,242.7103,240.5604,244.8602,242.503,50.1865,242.7103,0.0121,-0.1352,242.1946
2021-02-10 17:00:00,242.6853,240.4951,244.8756,242.5243,50.5034,242.6853,0.0489,-0.1267,242.2944
2021-02-10 16:00:00,242.6654,240.4505,244.8803,242.5401,50.3823,242.6654,0.0928,-0.1242,242.2545
2021-02-10 15:00:00,242.6491,240.4152,244.883,242.5598,51.9494,242.6491,0.147,-0.115,242.7633
2021-02-10 14:00:00,242.6185,240.3666,244.8703,242.5458,47.5592,242.6185,0.2125,-0.1535,241.3465
2021-02-10 13:00:00,242.6374,240.4194,244.8555,242.6285,46.8652,242.6374,0.304,-0.0562,241.137
2021-02-10 12:00:00,242.6201,240.3482,244.8921,242.7314,45.402,242.6201,0.3941,0.0902,240.6981
2021-02-10 11:00:00,242.6295,240.387,244.872,242.8716,47.2011,242.6295,0.47,0.3204,241.3266
2021-02-10 10:00:00,242.6171,240.3424,244.8919,242.9782,56.3711,242.6171,0.5074,0.5456,243.9955
2021-02-10 09:00:00,242.5146,240.2201,244.809,242.908,56.9913,242.5146,0.4979,0.5534,244.1501
2021-02-10 08:00:00,242.4347,240.2078,244.6616,242.8223,55.3046,242.4347,0.484,0.5395,243.6014
2021-02-10 07:00:00,242.4031,240.2167,244.5895,242.7686,56.4724,242.4031,0.4701,0.5698,243.9007
2021-02-10 06:00:00,242.3678,240.2461,244.4896,242.6905,57.4098,242.3678,0.4452,0.5697,244.1401
2021-02-10 05:00:00,242.3193,240.2977,244.3409,242.5906,57.2669,242.3193,0.4141,0.537,244.0903
2021-02-09 20:00:00,242.2847,240.3519,244.2175,242.4871,55.3864,242.2847,0.3833,0.4924,243.4417
2021-02-09 19:00:00,242.2684,240.3669,244.1699,242.4213,55.6048,242.2684,0.3561,0.4944,243.5016
2021-02-09 18:00:00,242.2564,240.3818,244.1311,242.3468,55.9244,242.2564,0.3215,0.4837,243.5914
2021-02-09 17:00:00,242.1949,240.3793,244.0105,242.2609,55.9244,242.1949,0.2809,0.4538,243.5914
2021-02-09 16:00:00,242.1241,240.3671,243.881,242.1692,54.984,242.1241,0.2377,0.409,243.2422
2021-02-09 15:00:00,242.0692,240.353,243.7854,242.0952,57.139,242.0692,0.1949,0.3815,243.8807
2021-02-09 14:00:00,241.9977,240.4158,243.5795,241.9721,54.0663,241.9977,0.1483,0.2758,242.7533
2021-02-09 13:00:00,241.9608,240.3996,243.5219,241.9182,53.1468,241.9608,0.1164,0.2517,242.434
2021-02-09 12:00:00,241.9129,240.3248,243.5009,241.8826,53.8964,241.9129,0.0825,0.2498,242.6635
2021-02-09 11:00:00,241.8653,240.2845,243.4461,241.8287,57.6926,241.8653,0.0407,0.2204,243.771
2021-02-09 10:00:00,241.8044,240.39,243.2189,241.6948,56.1598,241.8044,-0.0042,0.0668,243.2023
2021-02-09 09:00:00,241.7113,240.3095,243.1132,241.5908,50.055,241.7113,-0.022,-0.0722,241.2175
2021-02-09 08:00:00,241.706,240.2954,243.1165,241.6166,50.6698,241.706,-0.0095,-0.0465,241.3964
2021-02-09 07:00:00,241.6651,240.1534,243.1767,241.6318,51.9776,241.6651,-0.0002,-0.0313,241.7756
2021-02-09 06:00:00,241.6607,240.1497,243.1718,241.6218,50.1105,241.6607,0.0076,-0.0501,241.2069
2021-02-09 05:00:00,241.694,240.1804,243.2076,241.6505,51.9606,241.694,0.022,-0.0153,241.7456
2021-02-08 20:00:00,241.707,240.1852,243.2287,241.6439,50.9888,241.707,0.0313,-0.0256,241.4463
2021-02-08 19:00:00,241.7093,240.1889,243.2297,241.6575,51.8331,241.7093,0.0456,-0.008,241.6956
2021-02-08 18:00:00,241.7246,240.1959,243.2533,241.6549,52.0669,241.7246,0.059,-0.0106,241.7656
2021-02-08 17:00:00,241.699,240.1483,243.2497,241.6473,52.3273,241.699,0.0764,-0.021,241.8454
2021-02-08 16:00:00,241.6741,240.1096,243.2385,241.6336,52.5495,241.6741,0.1007,-0.0421,241.9152
2021-02-08 15:00:00,241.6431,240.0623,243.2239,241.6142,48.6324,241.6431,0.1364,-0.0756,240.6182
2021-02-08 14:00:00,241.6614,240.1162,243.2067,241.6828,49.7314,241.6614,0.1894,0.0149,240.9774
2021-02-08 13:00:00,241.6741,240.1453,243.2028,241.7315,49.6703,241.6741,0.2331,0.0937,240.9574
2021-02-08 12:00:00,241.6651,240.1165,243.2136,241.7849,49.5518,241.6651,0.2679,0.1948,240.9175
2021-02-08 11:00:00,241.6335,239.9895,243.2775,241.8447,52.0352,241.6335,0.2862,0.3251,241.7543
2021-02-08 10:00:00,241.5763,239.8367,243.316,241.8509,54.8931,241.5763,0.2764,0.4016,242.6535
2021-02-08 09:00:00,241.5012,239.7593,243.243,241.7956,55.5145,241.5012,0.2452,0.4017,242.8431
2021-02-08 08:00:00,241.4204,239.7104,243.1303,241.7233,55.1008,241.4204,0.206,0.3767,242.6835
2021-02-08 07:00:00,241.3884,239.7393,243.0375,241.6571,56.2705,241.3884,0.1634,0.3557,243.0526
2021-02-08 06:00:00,241.3951,239.7178,243.0723,241.5609,56.0266,241.3951,0.1153,0.286,242.9529
2021-02-08 05:00:00,241.3881,239.7353,243.0409,241.4649,56.6065,241.3881,0.0726,0.2031,243.1424
2021-02-05 20:00:00,241.3768,239.7681,242.9855,241.3492,53.1529,241.3768,0.04,0.0749,241.7456
2021-02-05 19:00:00,241.4303,239.6758,243.1849,241.3218,52.4208,241.4303,0.0312,0.0526,241.4663
2021-02-05 18:00:00,241.4706,239.6601,243.2811,241.3119,52.7911,241.4706,0.0259,0.0517,241.596
2021-02-05 17:00:00,241.5022,239.6514,243.353,241.2923,53.1821,241.5022,0.0195,0.0366,241.7357
2021-02-05 16:00:00,241.5311,239.6399,243.4223,241.2617,52.9656,241.5311,0.0152,0.0026,241.6459
2021-02-05 15:00:00,241.5644,239.6316,243.4971,241.2352,51.3964,241.5644,0.0183,-0.0317,240.9973
2021-02-05 14:00:00,241.6292,239.647,243.6114,241.2516,52.0132,241.6292,0.0308,-0.009,241.2358
2021-02-05 13:00:00,241.6675,239.6728,243.6621,241.2527,53.8724,241.6675,0.0408,-0.0042,241.9452
2021-02-05 12:00:00,241.7071,239.6459,243.7682,241.205,50.1409,241.7071,0.0521,-0.0702,240.4087
2021-02-05 11:00:00,241.8062,239.7185,243.8938,241.2599,51.8523,241.8062,0.0826,0.0031,241.0572
2021-02-05 10:00:00,241.8687,239.7623,243.9751,241.2739,49.5742,241.8687,0.1025,0.0305,240.1692
2021-02-05 09:00:00,241.9484,239.9259,243.9709,241.35,53.6552,241.9484,0.1205,0.1554,241.6459
2021-02-05 08:00:00,241.9261,239.8763,243.976,241.3296,55.3208,241.9261,0.1118,0.1622,242.2046
2021-02-05 07:00:00,241.9185,239.8711,243.9659,241.2693,55.1526,241.9185,0.0992,0.1117,242.1347
2021-02-05 06:00:00,241.8157,239.5269,244.1046,241.2096,53.6586,241.8157,0.096,0.0528,241.5162
2021-02-05 05:00:00,241.7186,239.1563,244.281,241.1885,55.5036,241.7186,0.1069,0.0397,242.1547
2021-02-04 20:00:00,241.6534,239.0398,244.2671,241.1218,52.6515,241.6534,0.1236,-0.0426,240.9974
2021-02-04 19:00:00,241.6168,238.9376,244.2961,241.1304,52.9339,241.6168,0.1652,-0.0291,241.0971
2021-02-04 18:00:00,241.5653,238.7902,244.3404,241.1327,52.6636,241.5653,0.2138,-0.0217,240.9874
2021-02-04 17:00:00,241.5207,238.6681,244.3733,241.1427,53.1465,241.5207,0.2726,-0.0007,241.167
2021-02-04 16:00:00,241.4403,238.4209,244.4596,241.1411,53.6484,241.4403,0.3409,0.0078,241.3565
2021-02-04 15:00:00,241.3574,238.2003,244.5146,241.1262,52.1066,241.3574,0.4242,-0.0007,240.6881
2021-02-04 14:00:00,241.2946,238.014,244.5752,241.1564,50.3927,241.2946,0.5304,0.0565,239.9698
2021-02-04 13:00:00,241.26,237.9032,244.6167,241.2383,50.5626,241.26,0.6489,0.2018,240.0395
2021-02-04 12:00:00,241.2836,237.9517,244.6156,241.3209,51.4254,241.2836,0.7607,0.3771,240.3987
2021-02-04 11:00:00,241.279,237.9417,244.6162,241.3845,51.473,241.279,0.8566,0.559,240.4189
2021-02-04 10:00:00,241.2535,237.879,244.6281,241.4511,54.6463,241.2535,0.931,0.7808,241.7257
2021-02-04 09:00:00,241.1926,237.7886,244.5967,241.4322,58.7351,241.1926,0.9686,0.9196,243.2522
2021-02-04 08:00:00,241.0713,237.7102,244.4323,241.3067,57.7157,241.0713,0.9808,0.9279,242.7433
2021-02-04 07:00:00,240.9836,237.6647,244.3025,241.2076,57.8783,240.9836,0.9941,0.9769,242.8032
2021-02-04 06:00:00,240.9168,237.6671,244.1665,241.0976,59.3603,240.9168,0.9984,1.019,243.3519
2021-02-04 05:00:00,240.8463,237.7216,243.9709,240.9421,58.0773,240.8463,0.9932,1.0021,242.6735
2021-02-03 20:00:00,240.7804,237.7302,243.8307,240.8227,57.8313,240.7804,0.991,1.0351,242.5438
2021-02-03 19:00:00,240.7322,237.75,243.7144,240.704,57.9831,240.7322,0.9799,1.0753,242.6037
2021-02-03 18:00:00,240.671,237.7707,243.5713,240.573,58.0814,240.671,0.9561,1.1049,242.6436
2021-02-03 17:00:00,240.5646,237.728,243.4011,240.4302,58.8038,240.5646,0.9189,1.1225,242.9429
2021-02-03 16:00:00,240.4628,237.7589,243.1667,240.2569,57.858,240.4628,0.868,1.0982,242.3842
2021-02-03 15:00:00,240.3567,237.7136,242.9998,240.1102,59.6305,240.3567,0.8104,1.1081,243.1324
2021-02-03 14:00:00,240.2187,237.7426,242.6948,239.9017,60.2249,240.2187,0.736,1.0284,243.3819
2021-02-03 13:00:00,240.074,237.8609,242.2871,239.6617,59.5228,240.074,0.6629,0.8863,242.9329
2021-02-03 12:00:00,239.9816,238.0387,241.9245,239.4361,58.9427,239.9816,0.6071,0.7378,242.5612
2021-02-03 11:00:00,239.9187,238.2053,241.632,239.2206,56.3672,239.9187,0.5744,0.5754,240.9774
