date,Upper BBand,Lower BBand,Middle BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-02-08 18:00:00,19.7449,15.0393,17.3921,17.6301,76.6229,17.3921,0.715,0.7954,19.24
2021-02-08 17:00:00,19.618,14.911,17.2645,17.519,76.2392,17.2645,0.6949,0.7944,19.16
2021-02-08 16:00:00,19.4727,14.8089,17.1408,17.4059,76.3907,17.1408,0.6701,0.7898,19.17
2021-02-08 15:00:00,19.2978,14.7371,17.0175,17.2842,76.3453,17.0175,0.6401,0.7714,19.16
2021-02-08 14:00:00,19.0912,14.704,16.8976,17.1549,75.431,16.8976,0.6073,0.7377,18.96
2021-02-08 13:00:00,18.8878,14.6835,16.7856,17.0304,75.254,16.7856,0.5747,0.7043,18.9217
2021-02-08 12:00:00,18.6682,14.6723,16.6702,16.8999,73.9465,16.6702,0.5423,0.6554,18.6458
2021-02-08 11:00:00,18.4671,14.661,16.5641,16.7795,73.4,16.5641,0.5141,0.6115,18.5348
2021-02-08 10:00:00,18.2578,14.6643,16.4611,16.6585,72.0868,16.4611,0.4897,0.5579,18.2773
2021-02-08 09:00:00,18.0578,14.6982,16.378,16.5468,67.3891,16.378,0.4726,0.5076,17.5
2021-02-08 08:00:00,17.9635,14.6658,16.3147,16.4811,68.8297,16.3147,0.4639,0.5151,17.6
2021-02-08 07:00:00,17.8435,14.6558,16.2496,16.4039,69.4034,16.2496,0.4511,0.507,17.64
2021-02-08 06:00:00,17.7071,14.6495,16.1783,16.3187,69.4034,16.1783,0.4371,0.4852,17.64
2021-02-08 05:00:00,17.555,14.6556,16.1053,16.2275,68.0341,16.1053,0.4251,0.4504,17.42
2021-02-05 20:00:00,17.4243,14.6497,16.037,16.1453,64.3932,16.037,0.4188,0.4218,16.9
2021-02-05 19:00:00,17.3553,14.616,15.9856,16.0933,63.5441,15.9856,0.418,0.4321,16.79
2021-02-05 18:00:00,17.2918,14.5842,15.938,16.0452,63.6775,15.938,0.4145,0.4502,16.8
2021-02-05 17:00:00,17.22,14.5598,15.8899,15.9931,63.3802,15.8899,0.4056,0.4656,16.76
2021-02-05 16:00:00,17.145,14.5464,15.8457,15.9403,62.2602,15.8457,0.3905,0.4827,16.61
2021-02-05 15:00:00,17.0829,14.5238,15.8034,15.8941,68.4677,15.8034,0.3675,0.5127,17.07
2021-02-05 14:00:00,16.9446,14.5562,15.7504,15.813,68.335,15.7504,0.3312,0.4968,17.05
2021-02-05 13:00:00,16.7933,14.6022,15.6977,15.7277,75.3883,15.6977,0.2898,0.4712,17.51
2021-02-05 12:00:00,16.4987,14.7438,15.6213,15.6047,75.3348,15.6213,0.2445,0.3849,17.5
2021-02-05 11:00:00,16.097,14.9864,15.5417,15.474,69.1831,15.5417,0.2093,0.2701,16.55
2021-02-05 10:00:00,16.0041,14.948,15.476,15.3998,66.6846,15.476,0.1942,0.2164,16.2545
2021-02-05 09:00:00,15.9494,14.8957,15.4225,15.3409,61.6558,15.4225,0.1886,0.1748,15.76
2021-02-05 08:00:00,16.0265,14.72,15.3732,15.312,61.5423,15.3732,0.192,0.1696,15.75
2021-02-05 06:00:00,16.0591,14.5947,15.3269,15.2818,61.5423,15.3269,0.1977,0.1614,15.75
2021-02-04 20:00:00,16.0744,14.486,15.2802,15.2495,57.2903,15.2802,0.2067,0.1486,15.39
2021-02-04 19:00:00,16.1056,14.3855,15.2456,15.2398,58.3293,15.2456,0.2213,0.1668,15.45
2021-02-04 18:00:00,16.123,14.2947,15.2089,15.2253,57.8365,15.2089,0.2349,0.1815,15.41
2021-02-04 17:00:00,16.1363,14.2095,15.1729,15.2126,58.5053,15.1729,0.2482,0.2016,15.45
2021-02-04 16:00:00,16.1391,14.132,15.1356,15.1962,58.8342,15.1356,0.2599,0.2204,15.47
2021-02-04 15:00:00,16.1314,14.0657,15.0985,15.1773,60.3928,15.0985,0.2697,0.239,15.565
2021-02-04 14:00:00,16.1004,14.0297,15.0651,15.1506,60.968,15.0651,0.2774,0.2497,15.6
2021-02-04 13:00:00,16.0591,14.009,15.0341,15.1196,59.4756,15.0341,0.2844,0.2561,15.46
2021-02-04 12:00:00,16.0314,13.9737,15.0026,15.0961,59.4756,15.0026,0.2914,0.2749,15.46
2021-02-04 11:00:00,15.9972,13.9599,14.9786,15.071,59.3198,14.9786,0.2955,0.2948,15.445
2021-02-04 10:00:00,15.9621,13.942,14.9521,15.0452,64.774,14.9521,0.2957,0.3174,15.785
2021-02-04 09:00:00,15.8839,13.9312,14.9075,14.9942,62.9839,14.9075,0.2903,0.3071,15.6
2021-02-04 08:00:00,15.8372,13.8812,14.8592,14.9524,63.8314,14.8592,0.2861,0.3083,15.65
2021-02-04 07:00:00,15.7737,13.8447,14.8092,14.9043,62.3627,14.8092,0.2806,0.3002,15.5
2021-02-03 20:00:00,15.7237,13.802,14.7629,14.8632,61.8637,14.7629,0.2757,0.3009,15.45
2021-02-03 19:00:00,15.6676,13.7749,14.7212,14.8227,61.0653,14.7212,0.2694,0.3024,15.37
2021-02-03 18:00:00,15.6151,13.7487,14.6819,14.785,60.9666,14.6819,0.2611,0.3081,15.36
2021-02-03 17:00:00,15.5551,13.7353,14.6452,14.7453,60.9666,14.6452,0.2494,0.3119,15.36
2021-02-03 16:00:00,15.4902,13.7223,14.6062,14.7029,60.9527,14.6062,0.2337,0.3122,15.3585
2021-02-03 15:00:00,15.4244,13.6983,14.5614,14.6577,62.0201,14.5614,0.2141,0.3082,15.4336
2021-02-03 14:00:00,15.348,13.6664,14.5072,14.6042,61.2015,14.5072,0.1906,0.2909,15.34
2021-02-03 13:00:00,15.2846,13.6192,14.4519,14.5535,63.17,14.4519,0.1655,0.2742,15.48
2021-02-03 12:00:00,15.1744,13.6121,14.3932,14.4896,63.088,14.3932,0.1384,0.2347,15.47
2021-02-03 11:00:00,15.0413,13.6305,14.3359,14.4219,60.9559,14.3359,0.1143,0.1818,15.2162
2021-02-03 10:00:00,14.9283,13.6677,14.298,14.3672,60.0507,14.298,0.0974,0.1375,15.1132
2021-02-03 09:00:00,14.8204,13.7114,14.2659,14.3157,54.8073,14.2659,0.0874,0.0894,14.58
2021-02-03 08:00:00,14.8047,13.6764,14.2406,14.2975,55.7357,14.2406,0.0869,0.0811,14.65
2021-02-02 20:00:00,14.7886,13.6259,14.2073,14.2732,51.5417,14.2073,0.0883,0.0621,14.28
2021-02-02 19:00:00,14.7884,13.5961,14.1923,14.2727,52.583,14.1923,0.0949,0.0747,14.36
2021-02-02 18:00:00,14.7876,13.5536,14.1706,14.2667,52.4669,14.1706,0.0999,0.0815,14.35
2021-02-02 17:00:00,14.7776,13.5302,14.1539,14.2609,52.4669,14.1539,0.1045,0.09,14.35
2021-02-02 16:00:00,14.7733,13.4898,14.1316,14.2548,52.4669,14.1316,0.1082,0.0996,14.35
2021-02-02 15:00:00,14.7582,13.4757,14.1169,14.2482,52.2559,14.1169,0.1103,0.1103,14.33
2021-02-02 14:00:00,14.7432,13.4653,14.1043,14.2426,52.2559,14.1043,0.1103,0.1245,14.33
2021-02-02 13:00:00,14.7602,13.4599,14.1101,14.2366,52.5832,14.1101,0.1068,0.1408,14.36
2021-02-02 12:00:00,14.817,13.4332,14.1251,14.228,54.795,14.1251,0.0983,0.1564,14.56
2021-02-02 11:00:00,14.85,13.4161,14.1331,14.2051,56.0484,14.1331,0.0837,0.1538,14.67
2021-02-02 10:00:00,14.8068,13.4281,14.1174,14.1731,54.6349,14.1174,0.0662,0.1369,14.515
2021-02-02 09:00:00,14.784,13.4332,14.1086,14.1495,57.217,14.1086,0.0486,0.1292,14.74
2021-02-02 08:00:00,14.7227,13.4551,14.0889,14.1088,56.4206,14.0889,0.0284,0.0946,14.65
2021-02-02 06:00:00,14.6731,13.4734,14.0733,14.0715,54.6054,14.0733,0.0118,0.0583,14.45
2021-02-02 05:00:00,14.6792,13.4706,14.0749,14.0453,51.6876,14.0749,0.0002,0.0314,14.15
2021-02-01 20:00:00,14.6891,13.4707,14.0799,14.0381,51.6876,14.0799,-0.0076,0.0271,14.15
2021-02-01 19:00:00,14.7068,13.469,14.0879,14.0304,51.2975,14.0879,-0.0163,0.0213,14.11
2021-02-01 18:00:00,14.7306,13.4673,14.0989,14.0249,52.2144,14.0989,-0.0256,0.0176,14.2
2021-02-01 17:00:00,14.7485,13.4647,14.1066,14.0129,52.1225,14.1066,-0.0365,0.0035,14.19
2021-02-01 16:00:00,14.7539,13.4653,14.1096,14.0006,52.8098,14.1096,-0.0464,-0.0136,14.26
2021-02-01 15:00:00,14.7458,13.4621,14.1039,13.9827,52.2005,14.1039,-0.0547,-0.0423,14.19
2021-02-01 14:00:00,14.7435,13.4611,14.1023,13.9685,50.6391,14.1023,-0.0578,-0.0711,14.0126
2021-02-01 13:00:00,14.7462,13.4655,14.1059,13.9654,48.7926,14.1059,-0.0544,-0.0889,13.81
2021-02-01 12:00:00,14.7442,13.4762,14.1102,13.9761,47.5761,14.1102,-0.0458,-0.0896,13.68
2021-02-01 11:00:00,14.7604,13.5113,14.1359,13.9966,47.9147,14.1359,-0.0349,-0.076,13.72
