date,Upper BBand,Lower BBand,Middle BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-02-10 14:00:00,137.3062,135.3163,136.3113,136.1404,42.8177,136.3113,-0.2929,-0.1506,135.067
2021-02-10 13:00:00,137.2751,135.4697,136.3724,136.2144,42.9108,136.3724,-0.2409,-0.1151,135.085
2021-02-10 12:00:00,137.18,135.6471,136.4135,136.2923,44.6052,136.4135,-0.1729,-0.0836,135.41
2021-02-10 11:00:00,137.1258,135.7362,136.431,136.3532,44.2529,136.431,-0.1167,-0.0613,135.3562
2021-02-10 10:00:00,137.0469,135.8566,136.4517,136.4219,50.1798,136.4517,-0.0378,-0.0474,136.39
2021-02-10 09:00:00,137.0465,135.8463,136.4464,136.4241,50.2427,136.4464,-0.0418,-0.0498,136.4
2021-02-10 08:00:00,137.0561,135.8508,136.4534,136.4258,50.549,136.4534,-0.0474,-0.0518,136.45
2021-02-10 07:00:00,137.0902,135.766,136.4281,136.4241,50.549,136.4281,-0.0588,-0.0529,136.45
2021-02-10 06:00:00,137.0872,135.7503,136.4188,136.4224,50.897,136.4188,-0.0726,-0.0515,136.51
2021-02-10 05:00:00,137.0805,135.7364,136.4084,136.4163,50.3463,136.4084,-0.0952,-0.0462,136.41
2021-02-09 20:00:00,137.1184,135.7305,136.4244,136.4167,47.6204,136.4244,-0.1125,-0.0339,135.93
2021-02-09 19:00:00,137.1349,135.772,136.4534,136.4503,48.1527,136.4534,-0.0841,-0.0143,136.03
2021-02-09 18:00:00,137.1682,135.7994,136.4838,136.4793,48.5727,136.4838,-0.0568,0.0031,136.11
2021-02-09 17:00:00,137.1762,135.8294,136.5028,136.5048,49.4057,136.5028,-0.0292,0.0181,136.27
2021-02-09 16:00:00,137.1757,135.8351,136.5054,136.521,47.9496,136.5054,-0.0099,0.0299,136.0
2021-02-09 15:00:00,137.1636,135.8726,136.5181,136.5569,51.8208,136.5181,0.0424,0.0399,136.725
2021-02-09 14:00:00,137.1534,135.8712,136.5123,136.5453,50.1575,136.5123,0.0346,0.0393,136.415
2021-02-09 13:00:00,137.1706,135.8776,136.5241,136.5543,51.0366,136.5241,0.0559,0.0405,136.575
2021-02-09 12:00:00,137.1754,135.8788,136.5271,136.5528,50.4861,136.5271,0.0658,0.0366,136.47
2021-02-09 11:00:00,137.1772,135.8813,136.5293,136.5586,54.5785,136.5293,0.0883,0.0293,137.1944
2021-02-09 10:00:00,137.1559,135.8937,136.5248,136.5147,53.2932,136.5248,0.0419,0.0146,136.94
2021-02-09 09:00:00,137.1257,135.9004,136.5131,136.4854,50.6395,136.5131,0.008,0.0077,136.44
2021-02-09 08:00:00,137.1263,135.9018,136.5141,136.4885,50.6952,136.5141,0.0155,0.0077,136.45
2021-02-09 07:00:00,137.1286,135.9049,136.5168,136.4912,51.7402,136.5168,0.0238,0.0057,136.64
2021-02-09 06:00:00,137.3085,135.799,136.5538,136.4809,51.3833,136.5538,0.0148,0.0012,136.57
2021-02-09 05:00:00,137.5295,135.6766,136.6031,136.4748,50.4213,136.6031,0.0102,-0.0023,136.38
2021-02-08 20:00:00,137.6765,135.6277,136.6521,136.4813,51.5634,136.6521,0.0235,-0.0054,136.6
2021-02-08 19:00:00,137.8061,135.5821,136.6941,136.4731,51.9251,136.6941,0.0177,-0.0126,136.67
2021-02-08 18:00:00,137.8809,135.568,136.7244,136.4595,51.9755,136.7244,0.0029,-0.0201,136.68
2021-02-08 17:00:00,137.8845,135.5714,136.7279,136.4443,52.1711,136.7279,-0.017,-0.0259,136.72
2021-02-08 16:00:00,137.8957,135.5764,136.7361,136.4253,53.0429,136.7361,-0.0462,-0.0281,136.9007
2021-02-08 15:00:00,137.897,135.5767,136.7369,136.3925,50.4717,136.7369,-0.1012,-0.0236,136.32
2021-02-08 14:00:00,137.913,135.6063,136.7597,136.3975,48.6607,136.7597,-0.1108,-0.0042,135.933
2021-02-08 13:00:00,137.923,135.6805,136.8017,136.4296,48.8674,136.8017,-0.0821,0.0225,135.9793
2021-02-08 12:00:00,137.9043,135.7363,136.8203,136.4606,49.9819,136.8203,-0.049,0.0486,136.2308
2021-02-08 11:00:00,137.9159,135.7096,136.8128,136.4765,51.7006,136.8128,-0.0316,0.073,136.61
2021-02-08 10:00:00,137.961,135.599,136.78,136.4672,47.4639,136.78,-0.0475,0.0992,135.69
2021-02-08 09:00:00,137.9497,135.6194,136.7846,136.5208,49.6609,136.7846,0.0265,0.1358,136.17
2021-02-08 08:00:00,138.0874,135.3913,136.7393,136.545,49.8002,136.7393,0.0717,0.1632,136.2
2021-02-08 07:00:00,138.1652,135.2387,136.7019,136.5688,53.1117,136.7019,0.1253,0.186,136.89
2021-02-08 06:00:00,138.1566,135.1843,136.6704,136.5467,52.7153,136.6704,0.1217,0.2012,136.8
2021-02-08 05:00:00,138.1472,135.1434,136.6453,136.5292,53.3941,136.6453,0.1245,0.2211,136.94
2021-02-05 20:00:00,138.1318,135.0893,136.6105,136.5009,52.2912,136.6105,0.1119,0.2452,136.68
2021-02-05 19:00:00,138.1237,135.0551,136.5894,136.4885,50.8644,136.5894,0.1207,0.2786,136.35
2021-02-05 18:00:00,138.1316,135.0063,136.5689,136.4981,50.9984,136.5689,0.1638,0.318,136.38
2021-02-05 17:00:00,138.1312,135.0051,136.5681,136.5062,51.7453,136.5681,0.2134,0.3565,136.55
2021-02-05 16:00:00,138.1301,135.0038,136.567,136.5032,52.711,136.567,0.2563,0.3923,136.77
2021-02-05 15:00:00,138.1165,134.9619,136.5392,136.4848,52.3003,136.5392,0.2849,0.4263,136.665
2021-02-05 14:00:00,138.2858,134.6082,136.447,136.4724,51.7993,136.447,0.3279,0.4617,136.535
2021-02-05 13:00:00,138.4383,134.2666,136.3525,136.4681,54.0137,136.3525,0.3913,0.4951,137.0599
2021-02-05 12:00:00,138.4644,134.0488,136.2566,136.4273,52.2428,136.2566,0.4131,0.5211,136.5889
2021-02-05 11:00:00,138.462,133.9314,136.1967,136.4161,51.7898,136.1967,0.4829,0.5481,136.47
2021-02-05 10:00:00,138.4441,133.8675,136.1558,136.4124,52.0305,136.1558,0.577,0.5644,136.53
2021-02-05 09:00:00,138.454,133.7145,136.0842,136.4043,57.2631,136.0842,0.6826,0.5612,137.75
2021-02-05 08:00:00,138.3676,133.5441,135.9559,136.3115,58.6656,135.9559,0.6833,0.5309,138.05
2021-02-05 07:00:00,138.1573,133.5609,135.8591,136.1916,58.0027,135.8591,0.6436,0.4928,137.85
2021-02-05 06:00:00,137.9575,133.5771,135.7673,136.0772,58.0477,135.7673,0.604,0.4551,137.86
2021-02-05 05:00:00,137.7351,133.6067,135.6709,135.9542,57.148,135.6709,0.5437,0.4178,137.58
2021-02-04 20:00:00,137.5403,133.662,135.6011,135.8421,54.4679,135.6011,0.4873,0.3864,136.785
2021-02-04 19:00:00,137.4533,133.6751,135.5642,135.7771,55.2227,135.5642,0.4892,0.3611,136.9647
2021-02-04 18:00:00,137.3298,133.6974,135.5136,135.6952,55.089,135.5136,0.4661,0.3291,136.9248
2021-02-04 17:00:00,137.1971,133.7117,135.4544,135.6104,55.4088,135.4544,0.434,0.2949,137.0046
2021-02-04 16:00:00,137.0406,133.7177,135.3791,135.5142,56.1573,135.3791,0.3786,0.2601,137.1943
2021-02-04 15:00:00,136.8286,133.7752,135.3019,135.3984,54.074,135.3019,0.283,0.2304,136.5353
2021-02-04 14:00:00,136.7095,133.7818,135.2457,135.32,52.3151,135.2457,0.224,0.2173,136.0061
2021-02-04 13:00:00,136.6498,133.7597,135.2047,135.2726,51.0149,135.2047,0.1994,0.2156,135.6267
2021-02-04 12:00:00,136.6216,133.7233,135.1724,135.2482,51.7325,135.1724,0.2036,0.2197,135.8264
2021-02-04 11:00:00,136.5724,133.7032,135.1378,135.2083,48.1543,135.1378,0.1857,0.2237,134.8129
2021-02-04 10:00:00,136.5724,133.7023,135.1373,135.2356,49.0725,135.1373,0.2633,0.2332,135.0775
2021-02-04 09:00:00,136.5682,133.6898,135.129,135.2465,52.233,135.129,0.3317,0.2256,135.9462
2021-02-04 08:00:00,136.515,133.6984,135.1067,135.1983,52.6095,135.1067,0.3256,0.1991,136.0461
2021-02-04 07:00:00,136.4449,133.7139,135.0794,135.1398,52.109,135.0794,0.303,0.1675,135.8963
2021-02-04 06:00:00,136.4372,133.7169,135.0771,135.0876,52.6465,135.0771,0.2849,0.1336,136.0461
2021-02-04 05:00:00,136.3657,133.7371,135.0514,135.0215,51.6502,135.0514,0.2425,0.0958,135.7365
2021-02-03 20:00:00,136.3292,133.7436,135.0364,134.9722,53.8403,135.0364,0.2164,0.0591,136.3556
2021-02-03 19:00:00,136.217,133.7979,135.0075,134.8768,54.4159,135.0075,0.1168,0.0198,136.5154
2021-02-03 18:00:00,136.054,133.8864,134.9702,134.7638,52.6417,134.9702,-0.0283,-0.0045,135.9362
2021-02-03 17:00:00,135.9953,133.806,134.9006,134.6829,45.4187,134.9006,-0.154,0.0015,133.8993
2021-02-03 16:00:00,135.979,133.8362,134.9076,134.737,44.6182,134.9076,-0.1049,0.0403,133.6996
2021-02-03 15:00:00,135.9558,133.8741,134.9149,134.8085,46.2068,134.9149,-0.0203,0.0766,134.1839
2021-02-03 14:00:00,135.9872,133.8171,134.9021,134.8516,48.2914,134.9021,0.0386,0.1009,134.7913
2021-02-03 13:00:00,136.0153,133.7295,134.8724,134.8558,49.9087,134.8724,0.0514,0.1164,135.2426
2021-02-03 12:00:00,136.0051,133.6588,134.8319,134.8291,46.6195,134.8319,0.021,0.1327,134.3836
2021-02-03 11:00:00,136.0037,133.6704,134.837,134.8598,44.6388,134.837,0.0694,0.1606,133.8994
2021-02-03 10:00:00,135.9781,133.7439,134.861,134.9261,49.18,134.861,0.1795,0.1834,135.1458
2021-02-03 09:00:00,136.0119,133.605,134.8085,134.9109,48.9855,134.8085,0.1905,0.1844,135.0975
2021-02-03 08:00:00,136.1333,133.3286,134.7309,134.8981,48.4734,134.7309,0.2066,0.1829,134.9677
2021-02-03 07:00:00,136.3219,132.9489,134.6354,134.8933,50.4307,134.6354,0.2374,0.177,135.4869
2021-02-03 06:00:00,136.2627,132.8916,134.5772,134.8523,51.1604,134.5772,0.2204,0.1619,135.6766
2021-02-03 05:00:00,136.1738,132.8494,134.5116,134.7955,50.3192,134.5116,0.1762,0.1472,135.447
2021-02-02 20:00:00,136.0993,132.844,134.4716,134.7505,49.2165,134.4716,0.1406,0.14,135.1474
2021-02-02 19:00:00,136.0498,132.8243,134.437,134.7232,47.7204,134.437,0.1236,0.1398,134.7479
2021-02-02 18:00:00,136.0418,132.8222,134.432,134.7214,48.1664,134.432,0.1408,0.1438,134.8778
2021-02-02 17:00:00,136.2194,132.425,134.3222,134.7107,48.0582,134.3222,0.1475,0.1446,134.8479
2021-02-02 16:00:00,136.3357,132.0923,134.214,134.7012,47.8125,134.214,0.1569,0.1439,134.778
2021-02-02 15:00:00,136.4133,131.8044,134.1089,134.6959,47.4,134.1089,0.1737,0.1406,134.6582
2021-02-02 14:00:00,136.4551,131.5696,134.0123,134.6985,47.7934,134.0123,0.2049,0.1324,134.7873
2021-02-02 13:00:00,136.4758,131.3386,133.9072,134.6924,47.8252,133.9072,0.2286,0.1142,134.7979
2021-02-02 12:00:00,136.489,131.101,133.795,134.6851,47.9115,133.795,0.2544,0.0856,134.8279
2021-02-02 11:00:00,136.474,130.8918,133.6829,134.6753,49.1983,133.6829,0.2806,0.0435,135.2772
2021-02-02 10:00:00,136.4855,130.5541,133.5198,134.6337,49.0513,133.5198,0.2642,-0.0158,135.2273
2021-02-02 09:00:00,136.3456,130.5315,133.4386,134.5928,50.7546,133.4386,0.2444,-0.0858,135.8264
2021-02-02 08:00:00,136.1504,130.599,133.3747,134.5077,49.1883,133.3747,0.1547,-0.1684,135.2762
2021-02-02 07:00:00,136.1127,130.6153,133.364,134.4547,49.2185,133.364,0.094,-0.2491,135.2872
2021-02-02 06:00:00,136.1872,130.5768,133.382,134.3973,49.7556,133.382,0.014,-0.3349,135.4869
2021-02-02 05:00:00,136.2091,130.5656,133.3873,134.3222,49.5159,133.3873,-0.1087,-0.4221,135.397
